submission_id,performance_detail_submission_id,date_of_submission,manufacturer,submission_title,target_pathogen,stage_of_development,country,region,permalink,regulatory_status,sensitivity,specificity,type_of_technology,assay_target,target_analyte,technology_principle,test_format,instrument_requirement,level_of_automation,lab_vs_poc,self_testing_self_collection,validated_sample_types,connectivity_solution,find_evaluation,s_gene_dropout,scov2_variants,city,test_to_be_listed_on_finds_web_page,data_to_be_published_on_finds_web_page,study_type,number_of_positive_samples,number_of_negative_samples,total_number_of_samples,sc2_impact_alpha,sc2_impact_beta,sc2_impact_delta,sc2_impact_delta_plus,sc2_impact_gamma,sc2_impact_na,sc2_impact_omicron,sc2_impact_omicron_ba4,sc2_impact_omicron_ba5,country_tmp,city2,lat,lng,disease_target
a2r69000007lb6R,NA,06.07.2023,"Hangzhou Deangel Biological Engineering Co., ltd.",Novel Coronavirus S Glycoprotein Detection Kit,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://dagbio.en.alibaba.com/company_profile.html,Brazil ANVISA; CE-IVDD,NA,NA,Immunoassay,Antigen,S-protein (type unknown),Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Stool,NA,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
a2r69000007lb6T,NA,06.07.2023,"Biohit Healthcare (Hefei) Co., Ltd.",SARS-CoV-2 Antigen test kit Enzyme-linked Immunoassay,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://biouhan.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,ELISA/EIA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Hefei,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hefei, China",31.82052612,117.22711182,Covid-19
a2r69000007lb6U,NA,06.07.2023,SG Diagnostics Pte Ltd,SG Diagnostics COVID-19 Immunity Strength Rapid Test Kit,SARS-CoV-2,Regulatory Achieved,Singapore,Western Pacific Region,https://sgdiagnostics.com,CE-IVDD,NA,NA,Immunoassay,Antibody (serological),IgG,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,Singapore,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,"Singapore, Singapore",1.28943646,103.84998322,Covid-19
a2r69000007lb6V,NA,06.07.2023,Shenzhen Yhlo Biotech Co. ltd.,Unicell-2019-nCoV Ag,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://szyhlo.com,CE-IVDD,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Chemiluminescent Immunoassay (CLIA),A proprietary/new instrument is required,Automated (excluding sample preparation),near Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lb6W,NA,06.07.2023,Quidel,Sofia 2 Flu + SARS Antigen FIA,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://quidel.com,Health Canada; US FDA 510k; US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),A proprietary/new instrument is required,Manual,near Point of Care,Intended for professional use only,Nasal swab; Nasopharyngeal swab,NA,NA,Unknown,Not applicable,San Diego,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,United States,"San Diego, United States",32.71575928,-117.16381836,Covid-19
a2r69000007lb6X,NA,06.07.2023,EUROIMMUN AG,EURORealTime SARS-CoV-2/Influenza A/B,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,Germany,European Region,https://euroimmun.de,CE-IVDD,NA,NA,Molecular,RNA,N gene; ORF1ab,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Oropharyngeal swab,NA,NA,Unknown,Not applicable,Lübeck,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,Germany,"Lübeck, Germany",53.86962509,10.68758678,Covid-19
a2r69000007lb6Y,NA,06.07.2023,"Maxim Biomedical, Inc.",MaximBio ClearDetect COVID-19 Antigen Home Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://maximbio.com,US FDA EUA,NA,NA,Immunoassay,Antigen,Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,Rockville,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Rockville, United States",39.08417892,-77.1529007,Covid-19
a2r69000007lb6Z,NA,06.07.2023,Seegene Inc.,Allplex SARS-CoV-2/FluA/FluB/RSV Assay,Influenza A; Influenza B; Respiratory Syncytial Virus (RSV); SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://seegene.com,Australia TGA; CE-IVDD; Health Canada; Korea MFDS; MHRA UK,NA,NA,Molecular,RNA,N gene; ORF1ab; S gene; Unknown,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Saliva; Other,NA,NA,Unknown,Not applicable,Seoul,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seoul, Korea, Republic of",37.56829453,126.99778748,Covid-19
a2r69000007lb6g,NA,06.07.2023,"Getein Biotech, Inc.",SARS-CoV-2/Influenza A/B Antigen Rapid Test Kit (POCT),Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://getein.com,Australia TGA,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-collection (kit available),Nasal swab,NA,NA,Unknown,Not applicable,Nanjing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Nanjing, China",32.05852509,118.7964859,Covid-19
a2r69000007lb6h,NA,06.07.2023,Azure Biotech Inc,Fastep COVID-19 Antigen Home Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://azure.bio,Health Canada; US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lb6i,NA,06.07.2023,"Beijing Hotgen Biotech Co., Ltd",Hotgen COVID-19 Antigen Home Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://hotgen.com.cn,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,Beijing,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,Unknown,No expected impact (in silico analyses),Unknown,Unknown,China,"Beijing, China",39.9078064,116.39758301,Covid-19
a2r69000007lb6j,NA,06.07.2023,"Getein Biotech, Inc.",SARS-CoV-2/Influenza A/B Antigen Rapid Self-Test Kit,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://getein.com,Australia TGA,NA,NA,Immunoassay,Antigen,N-protein; Unknown,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-collection (kit available),Nasal swab,NA,NA,Unknown,Not applicable,Nanjing,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Nanjing, China",32.05852509,118.7964859,Covid-19
a2r69000007lb6k,NA,06.07.2023,HA TECH,SARS-COV-2 RAPID ANTIGEN TEST KIT RAT-01,SARS-CoV-2,Regulatory Achieved,Australia,Western Pacific Region,https://ha-tech-ltd.com,Australia TGA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Australia,Australia,-25.72804832,134.49017334,Covid-19
a2r69000007lb6l,NA,06.07.2023,"ANP Technologies, Inc",NIDS COVID-19 Antigen Home Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://anptinc.com,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,Newark,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,United States,"Newark, United States",40.73150635,-74.17438507,Covid-19
a2r69000007lb6m,NA,06.07.2023,Jiangsu Medomics Medical Technology,SARS-CoV-2 & Influenza A/B Antigen Combo Rapid Test Kit (LFIA),Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://medomics-dx.net,Australia TGA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Unknown,Jiangsu,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),China,"Jiangsu, China",32.96645737,119.47571564,Covid-19
a2r69000007lb6r,NA,06.07.2023,"Hangzhou AllTest Biotech Co., Ltd.",SARS-CoV-2 and Influenza A+B Antigen Combo Rapid Test (Nasal Swab),Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://alltests.com.cn,CE-IVDD; MHRA UK,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,Hangzhou,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Hangzhou, China",30.24592018,120.21079254,Covid-19
a2r69000007lb6t,NA,06.07.2023,"Shenzhen Watmind Medical Co., ltd.",Speedy Swab Rapid COVID-19 Antigen Self-Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://watmind.com,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,Shenzhen,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Shenzhen, China",22.54368019,114.0579071,Covid-19
a2r69000007lb6u,NA,13.07.2023,Diazyme Laboratories Inc.,Diazyme DZ-Lite SARS-CoV-2 IgG CLIA Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://diazyme.com,US FDA EUA,NA,NA,Immunoassay,Antibody (serological),IgG,Chemiluminescent immunoassay (CLIA),Other,A proprietary/new instrument is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Plasma; Serum,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lb6v,NA,06.07.2023,Advin Biotech Inc.,Advin COVID-19 Antigen Test @Home,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://www.advinbio.com/,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,San Diego,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"San Diego, United States",32.71575928,-117.16381836,Covid-19
a2r69000007lb6w,NA,06.07.2023,"OPTI Medical Systems, Inc.",OPTI SARS-CoV-2/ Influenza A/B RT-PCR Test (Version 1 and Version 2) ,Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://optimedical.com/en,US FDA EUA,NA,NA,Molecular,RNA,N gene,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Not applicable,Roswell,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"Roswell, United States",33.39313126,-104.52275848,Covid-19
a2r69000007lb6x,NA,06.07.2023,Oceanit Foundry,ASSURE-100 Rapid COVID-19 Home Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://assure-test.com,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,Honolulu,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Honolulu, United States",21.30991936,-157.8581543,Covid-19
a2r69000007lb6y,NA,06.07.2023,"Acon Laboratories, Inc.",Flowflex COVID-19 Antigen Rapid Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://aconlabs.com,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,San Diego,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"San Diego, United States",32.71575928,-117.16381836,Covid-19
a2r69000007lb6z,NA,06.07.2023,"CTK Biotech, Inc.",ImmuView COVID-19 Antigen Home Test ,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://ctkbiotech.com,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Not applicable,Poway,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,"Poway, United States",32.98637009,-117.02349091,Covid-19
a2r69000007lb70,NA,06.07.2023,"Bioteke Corporation Co., ltd.",Bio-Self COVID-19 Antigen Home Test,SARS-CoV-2,Regulatory Achieved,China,Western Pacific Region,https://bioteke.cn,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Unknown,Wuxi,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,China,"Wuxi, China",31.49130249,120.31233978,Covid-19
a2r69000007lb72,NA,06.07.2023,Biosynchronicity Corporation,C-Sync COVID-19 Antigen Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://biosynchronicity.com/,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,NA,NA,Unknown,Not applicable,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lb73,NA,06.07.2023,Azure Biotech Inc,Azure FaStep COVID-19 Antigen Pen Home Test,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://azure.bio,US FDA EUA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Unknown,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,United States,39.50357056,-99.01833344,Covid-19
a2r69000007lb74,NA,06.07.2023,BioSquare Inc.,QuantumPACK Easy COVID-19 Ag,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific Region,https://bio-square.com,Korea MFDS,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,near Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,NA,Unknown,Unknown,Seongnam-si,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,South Korea,"Seongnam-si, Korea, Republic of",37.44055557,127.13583374,Covid-19
a2r69000007lb75,NA,06.07.2023,HA TECH,SARS-CoV-2 & Influenza A/B Combo Rapid Antigen Test Kit RAT-03 (Self-Test),Influenza A; Influenza B; SARS-CoV-2,Regulatory Achieved,Australia,Western Pacific Region,https://ha-tech-ltd.com,Australia TGA,NA,NA,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,NA,NA,Unknown,Unknown,NA,Yes,NA,NA,NA,NA,NA,Unknown,Unknown,No expected impact (in silico analyses),Unknown,Unknown,Unknown,No expected impact (in silico analyses),Unknown,Unknown,Australia,Australia,-25.72804832,134.49017334,Covid-19
a2r69000007lb76,NA,06.07.2023,"Liferiver Bio-Tech (US) Corp. / Shanghai ZJ Bio-Tech Co., Ltd.",Novel Coronavirus (2019-nCoV) Real Time Multiplex RT-PCR Kit,SARS-CoV-2,Regulatory Achieved,United States,Region of the Americas,https://liferiverbiotech.com,Australia TGA; CE-IVDD; China NMPA; India CDSCO; Malaysia MDA; South Africa SAHPRA; Other,NA,NA,Molecular,RNA,E gene; N gene; ORF1ab,qPCR,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Sputum,NA,NA,Unknown,Not applicable,La Jolla,Yes,NA,NA,NA,NA,NA,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,No expected impact (in silico analyses),Unknown,Unknown,United States,"La Jolla, United States",32.83867645,-117.25404358,Covid-19
