"Test Directory Package ID","Assay: Assay ID","Performance Detail Submission ID","Created Date","Assay: Company/Institution Name: Country","Assay: Company/Institution Name: City","Assay: Company/Institution Name: WHO Region","Assay: Company/Institution Name: Website","Assay: Company/Institution Name: Organisation Name","Assay: Assay Name","Assay: Primary Use Case","Assay: Assay Aim","Assay: Disease Target","Assay: Target Pathogen","Assay: Stage of Development","Assay: Regulatory Approval","Assay: Other Regulatory Approval","Assay: Planned Market Entry","Assay: Type of Technology","Assay: Assay Target","Assay: Target Analyte(s)","Assay: Technology principle","Assay: Other Technology principle","Assay: Readout Technology","Assay: Test Format","Assay: Other Test Format","Assay: Instrument requirement","Assay: Level of automation","Assay: Lab vs. POC","Assay: Self-testing/Self-Collection","Assay: Validated Sample Types","Assay: Other Validated Sample Type","Assay: Serovar subtype","Assay: Other serovar subtype","Assay: Time to results (mins)","Assay: Test to be listed on FIND's web page?","Assay: Confidentiality Level","Data to be published on FIND's web page","Study Type","FIND Evaluation","Assay Target","Assay: Health Level","Total number of samples","Number of positive samples","Number of negative samples","Sensitivity (%)","95% CI for Clinical Sensitivity (Lower)","95% CI for Clinical Sensitivity (Upper)","Specificity (%)","95% CI for Clinical Specificity (Lower)","95% CI for Clinical Specificity (Upper)","Created By: Full Name","Last Modified By: Full Name","Instrument: Instrument ID","Instrument: Instrument Name"
"a2v69000004gKtj","a2r69000007lbcN","a266900000BsbrU","06.07.2023","China","Beijing","Western Pacific Region","accubiotech.com","AccuBioTech Co., ltd.","Accu-Tell Dengue IgG;IgM;NS1 Combo Rapid Test Cassette (Whole blood;Serum;Plasm","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","10.00","Yes","","No","Company-Sponsored","No","Antibody (serological)","L0: Community","0","0","0","95.80","0.00","0.00","96.20","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuF","a2r69000007lbcS","a266900000BsbsE","06.07.2023","United States","Rancho Cucamonga","Region of the Americas","acrobiotech.com","Acro Biotech Inc.","Dengue IgG/IgM Rapid Test Cassette","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","Brazil ANVISA; CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-DENV IgG; Anti-DENV IgM","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antibody (serological)","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuE","a2r69000007lbcR","a266900000BsbsF","06.07.2023","United States","Rancho Cucamonga","Region of the Americas","acrobiotech.com","Acro Biotech Inc.","Dengue IgG/IgM Rapid Test Cassette (CE)","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological)","Anti-DENV IgG; Anti-DENV IgM","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antibody (serological)","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuH","a2r69000007lbcU","a266900000BsbsG","06.07.2023","United States","Rancho Cucamonga","Region of the Americas","acrobiotech.com","Acro Biotech Inc.","Dengue NS1 Rapid Test Cassette (CE)","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antigen","DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuG","a2r69000007lbcT","a266900000BsbsH","06.07.2023","United States","Rancho Cucamonga","Region of the Americas","acrobiotech.com","Acro Biotech Inc.","Dengue IgG/IgM And NS1 Combo Rapid Test Cassette","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antibody (serological) + Antigen","Anti-DENV IgG; Anti-DENV IgM; DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuL","a2r69000007lbdP","a266900000BsbsK","06.07.2023","United States","Rancho Cucamonga","Region of the Americas","acrobiotech.com","Acro Biotech Inc.","Dengue NS1 Rapid Test Cassette","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","Brazil ANVISA; CE-IVDD","","Already on the market (commercialized)","Immunoassay","Antigen","DENV NS1","Lateral Flow Assay","","Colorimetric","Rapid diagnostic test (strip or cassette)","","No instrumentation is required","Manual","True Point of Care","Intended for professional use only","Plasma; Serum; Whole Blood","","Unspecified","","","Yes","","No","Company-Sponsored","No","Antigen","L0: Community","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuf","a2r69000007lbmG","a266900000Bsbsu","06.07.2023","United Kingdom","Nottingham","European Region","am-diagnostics.co.uk","Advanced Molecular Diagnostics Ltd","AMD Monkeypox PCR Kit","Diagnostic/confirmatory test","ID","Mpox","Mpox virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","DNA","MPX F3L gene","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Lesion fluid; Plasma; Serum; Whole Blood","","Unspecified","","401.00","Yes","","No","Company-Sponsored","No","DNA","L4: Reference/National Lab","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKv0","a2r69000007lbbl","a266900000BsbtQ","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN/ CHIKU/ ZIKA 3 qPCR I Kit","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever; Zika fever","Chikungunya virus; Dengue virus; Zika virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKux","a2r69000007lbbi","a266900000BsbtS","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","81","96","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKux","a2r69000007lbbi","a266900000BsbtT","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","41","136","95.10","0.00","0.00","97.80","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKux","a2r69000007lbbi","a266900000BsbtU","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","33","144","93.90","0.00","0.00","96.50","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKux","a2r69000007lbbi","a266900000BsbtV","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","13","164","92.30","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuw","a2r69000007lbbh","a266900000BsbtW","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 PRO qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","25","8","17","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuw","a2r69000007lbbh","a266900000BsbtX","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 PRO qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","25","9","16","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuw","a2r69000007lbbh","a266900000BsbtY","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 PRO qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","25","5","20","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuw","a2r69000007lbbh","a266900000BsbtZ","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN 4 PRO qPCR I Kit","Diagnostic/confirmatory test","ID","Dengue fever","Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","25","4","21","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuz","a2r69000007lbbk","a266900000Bsbta","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN/ CHIKU 5 qPCR I Kit ","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever","Chikungunya virus; Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","81","96","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuz","a2r69000007lbbk","a266900000Bsbtb","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN/ CHIKU 5 qPCR I Kit ","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever","Chikungunya virus; Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","41","136","95.10","0.00","0.00","97.80","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuz","a2r69000007lbbk","a266900000Bsbtc","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN/ CHIKU 5 qPCR I Kit ","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever","Chikungunya virus; Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","33","144","93.90","0.00","0.00","96.50","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuz","a2r69000007lbbk","a266900000Bsbtd","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN/ CHIKU 5 qPCR I Kit ","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever","Chikungunya virus; Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","177","13","164","92.30","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
"a2v69000004gKuz","a2r69000007lbbk","a266900000Bsbte","06.07.2023","Singapore","Singapore","Western Pacific Region","aitbiotech.com","AIT Biotech","abTES DEN/ CHIKU 5 qPCR I Kit ","Diagnostic/confirmatory test","ID","Chikungunya; Dengue fever","Chikungunya virus; Dengue virus","Regulatory Achieved","CE-IVDD","","Already on the market (commercialized)","Molecular","RNA","Unknown","qPCR","","Fluorescence","NAT reagent kit (open source)","","Standard lab instrumentation is required","Manual","Lab-based","Intended for professional use only","Purified RNA","","DENV-1; DENV-2; DENV-3; DENV-4","","","Yes","","No","Company-Sponsored","No","RNA","L2: District Hospital Lab","44","41","3","100.00","0.00","0.00","100.00","0.00","0.00","Victoria Aroworade","Victoria Aroworade","",""
