package_id,performance_id,assay_id,instrument_id,software_id,technology_submission_id,directory,assay_name,instrument_name,package_name,performance_name,find_website_area,test_to_be_listed_on_finds_web_page,purpose_of_submission,confidentiality_level,assay_target,date_of_submission,stage_of_development,regulatory_status,type_of_technology,assay_aim,syndromes,planned_market_entry,primary_use_case,ID_type,disease_target,organism_classes,target_pathogen,target_analyte,technology_principle,readout_technology,qualitative_or_quantitative,antimicrobial_resistance_class,resistance_marker,Drug_resistance_target,AST_output,test_format,instrument_requirement,level_of_automation,lab_vs_poc,self_testing_self_collection,validated_sample_types,time_to_results_excl_prep,serovar_subtype,disease_target_phase,manufacturer_id,manufacturer,city,country,region,permalink,manufacturer_qms,submission_title,sensitivity,specificity,sensitivity_ci_low,sensitivity_ci_up,specificity_ci_low,specificity_ci_up,find_evaluation,study_type,number_of_positive_samples,number_of_negative_samples,total_number_of_samples,type_data_source,target_patient_group,sample_type,data_to_be_published_on_finds_web_page,reference_url,country_tmp,city2,lat,lng
a2v69000004gLLUAA2,a266900000BscgNAAR,a2r69000007lb7NAAQ,NA,NA,NA,Assays,sight COVID-19 Antigen Test,NA,P-4168,PD-67273,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:45,Regulatory Achieved,Unknown,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,15,Not applicable,NA,0016900002oDOvMAAW,MEDICLONE BIOTECH PRIVATE LIMITED,CHENNAI,India,South-East Asian Region,https://MEDICLONEBIOTECH.COM,ISO 13485;ISO 9001;Other;GMP certified,Sars-Cov-2 Nasal,95.6,99,94.31,96.67,98.27,99.49,No,Company-Sponsored,1249,1210,2459,Instructions for Use (IFU),NA,Nasal swab,No,NA,India,"CHENNAI, India",13.0720922,80.2018554
a2v69000004gLLVAA2,a266900000BscgMAAR,a2r69000007lbmJAAQ,NA,NA,NA,Assays,Covid-19 Antigen RDT kits,NA,P-4169,PD-67272,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:58,Late Stage Development (fully functional prototype),None,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,NA,Not applicable,NA,0016900002oDOvMAAW,MEDICLONE BIOTECH PRIVATE LIMITED,CHENNAI,India,South-East Asian Region,https://MEDICLONEBIOTECH.COM,ISO 13485;ISO 9001;Other;GMP certified,sars-cov-2 BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Nasopharyngeal swab,No,NA,India,"CHENNAI, India",13.0720922,80.2018554
a2v69000004gLLWAA2,a266900000BscgQAAR,a2r69000007lbyfAAA,NA,NA,NA,Assays,MVC SARS-CoV-2 Convective PCR Diagnostic Device/Kit,NA,P-4170,PD-67276,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:18:01,Research Use Only (RUO),None,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,Not applicable,NA,0016900002inp3ZAAQ,Medigen Vaccine Biologics Corp.,Taipei,Taiwan,Western Pacific Region,https://medigenvac.com,NA,Sars-cov-2,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,Taiwan,"Taipei, Taiwan",25.0384125,121.5637046
a2v69000004gLLXAA2,NA,a2r69000007lbOXAAY,NA,NA,NA,Assays,BERIGHT COVID-19 Antigen Rapid Test Oral Fluid Home Use,NA,P-4171,NA,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:50,Regulatory Achieved,Malaysia MDA,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Saliva,20,Not applicable,NA,0016900002px5hiAAA,MEDINICS (M) Sdn. Bhd.,Kuala Lumpur,Malaysia,Western Pacific Region,https://medinics.com,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malaysia,"Kuala Lumpur, Malaysia",3.1533981,101.6970971
a2v69000004gLLYAA2,a266900000BscgSAAR,a2r69000007lbAAAAY,NA,NA,NA,Assays,COVID-19 Less Invasive Self Swab Antigen Rapid Test Kit,NA,P-4172,PD-67278,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:46,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,15,Not applicable,NA,0016900002pzgk8AAA,MediPort Diagnostics,NA,United Kingdom,European Region,https://mediport.com,NA,Sars-cov-2 N-protein,0,0,0,0,0,0,No,Company-Sponsored,109,128,237,Instructions for Use (IFU),NA,Nasal swab,No,NA,United Kingdom,United Kingdom,53.408386605,-1.969559544
a2v69000004gLLZAA2,a266900000BscgRAAR,a2r69000007lbABAAY,NA,NA,NA,Assays,COVID-19 Ag Card Antigen Rapid Test Kit,NA,P-4173,PD-67277,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:46,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasal swab,15,Not applicable,NA,0016900002pzgk8AAA,MediPort Diagnostics,NA,United Kingdom,European Region,https://mediport.com,NA,Sars-cov-2 N-protein NP,97.32,99.62,92.42,99.09,97.89,99.93,No,Company-Sponsored,150,265,415,Instructions for Use (IFU),NA,Nasal swab,No,NA,United Kingdom,United Kingdom,53.408386605,-1.969559544
a2v69000004gLLaAAM,a266900000BscgTAAR,a2r69000007lbHpAAI,NA,NA,NA,Assays,COVID-19 Ag Card Antigen Rapid Test Kit (self-testing),NA,P-4174,PD-67279,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:48,Regulatory Status Unknown,None,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-testing (version available),Nasal swab,15,Not applicable,NA,0016900002pzgk8AAA,MediPort Diagnostics,NA,United Kingdom,European Region,https://mediport.com,NA,Sars-cov-2 N-protein NP,97.32,99.62,92.42,99.09,97.89,99.93,No,Company-Sponsored,150,265,415,Instructions for Use (IFU),NA,Nasal swab,No,NA,United Kingdom,United Kingdom,53.408386605,-1.969559544
a2v69000004gLLbAAM,a266900000BscgUAAR,a2r69000007lbXkAAI,NA,NA,NA,Assays,CareU COVID-19 SARS-COV-2 Antigen Rapid Test Kit,NA,P-4175,PD-67280,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:53,Regulatory Achieved,Korea MFDS,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,0,Not applicable,NA,0016900002q0WgZAAU,"MEDISENSOR, INC.",Gyeongsangbuk-do,"Korea, Republic of",Western Pacific Region,https://medi-sensor.com,ISO 13485;GMP certified,sars-cov-2 BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Unknown,No,NA,South Korea,"Gyeongsangbuk-do, South Korea",36.33333,128.75
a2v69000004gLLcAAM,a266900000BscgWAAR,a2r69000007lbICAAY,NA,NA,NA,Assays,REVEALCOVID-19 Total Antibody Test,NA,P-4176,PD-67282,Outbreak,Yes,Test Directory,NA,Antibody (serological),2023-06-22 12:17:48,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),"Monitoring (treatment, immune status, patient)",NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Total Antibody,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,near Point of Care,Intended for professional use only,Serum;Plasma;Whole Blood,1,Not applicable,NA,0011r00001y6oRCAAY,MedMira Inc.,Halifax,Canada,Region of the Americas,https://medmira.com,ISO 13485;ISO 9001,Sars-cov-2 Overall,98.5,98.7,0,0,0,0,No,Company-Sponsored,105,271,376,Instructions for Use (IFU),NA,Whole Blood;Serum;Plasma,No,NA,Canada,"Halifax, Canada",44.648881,-63.575312
a2v69000004gLLdAAM,a266900000BscgXAAR,a2r69000007lbvdAAA,NA,NA,NA,Assays,MEDsan SARS-CoV-2 Antigen Rapid Test,NA,P-4177,PD-67283,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:18:00,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab,15,Not applicable,NA,0016900002q0iUYAAY,MEDsan GmbH,NA,Germany,European Region,https://medsan.eu/en,NA,Sars-cov-2 N-protein,95.5,99.8,86.4,96,98.9,100,No,Company-Sponsored,120,500,620,Instructions for Use (IFU),NA,Nasopharyngeal swab;Oropharyngeal swab,No,NA,Germany,Germany,51.110631049,10.392277932
a2v69000004gLLeAAM,a266900000BscgbAAB,a2r69000007lbrwAAA,NA,NA,NA,Assays,Sars CoV2 Real Time PCR Assay,NA,P-4178,PD-67287,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:59,Regulatory Achieved,India CDSCO;Other;CE-IVDD,Molecular,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N gene;ORF1ab,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab;Oropharyngeal swab,90,Not applicable,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Sars-cov-2 Overall,96,98.8,88.9,98.6,93.6,99.8,No,Company-Sponsored,75,85,160,Instructions for Use (IFU),NA,Nasopharyngeal swab;Oropharyngeal swab,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLfAAM,a266900000BscgaAAB,a2r69000007lbqHAAQ,NA,NA,NA,Assays,Is It Dengue Combo (NS1 + IgG/IgM),NA,P-4179,PD-67286,Neglected Tropical Diseases;Outbreak,Yes,Test Directory,NA,Antibody (serological) + Antigen,2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Immunoassay,ID,Fever and Febrile Illness;Viral Hemorrhagic Fever,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Dengue,NA,Dengue virus,Anti-DENV IgG;Anti-DENV IgM;DENV NS1,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Dengue BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLgAAM,a266900000BscgdAAB,a2r69000007lbqIAAQ,NA,NA,NA,Assays,Is It Dengue IgG/IgM,NA,P-4180,PD-67289,Neglected Tropical Diseases;Outbreak,Yes,Test Directory,NA,Antibody (serological),2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Immunoassay,ID,Fever and Febrile Illness;Viral Hemorrhagic Fever,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Dengue,NA,Dengue virus,Anti-DENV IgG;Anti-DENV IgM,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Dengue BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLhAAM,a266900000BscgcAAB,a2r69000007lbqJAAQ,NA,NA,NA,Assays,Is It Dengue NS1,NA,P-4181,PD-67288,Neglected Tropical Diseases;Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Immunoassay,ID,Fever and Febrile Illness;Viral Hemorrhagic Fever,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Dengue,NA,Dengue virus,DENV NS1,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Dengue BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLiAAM,a266900000BscgfAAB,a2r69000007lbqKAAQ,NA,NA,NA,Assays,Is It Typhoid Antigen,NA,P-4182,PD-67291,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Immunoassay,ID,Enteric;Fever and Febrile Illness;Intra-abdominal Infections,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Typhoid fever;Enteric fever,NA,Unknown,Unknown,Lateral Flow Assay,Colorimetric,Qualitative,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Typhoid BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLjAAM,a266900000BscgeAAB,a2r69000007lbqLAAQ,NA,NA,NA,Assays,Is It Typhoid IgG/IgM,NA,P-4183,PD-67290,Outbreak,Yes,Test Directory,NA,Antibody (serological),2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Immunoassay,ID,Enteric;Fever and Febrile Illness;Intra-abdominal Infections,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Typhoid fever;Enteric fever;Paratyphoid fever,NA,Salmonella Paratyphi;Salmonella Typhi,Anti-Salmonella typhi IgG;Anti-Salmonella typhi IgM;Anti-Salmonella paratyphi IgG;Anti-Salmonella paratyphi IgM,Lateral Flow Assay,Colorimetric,Qualitative,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Typhoid BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLkAAM,a266900000BscgZAAR,a2r69000007lbqMAAQ,NA,NA,NA,Assays,Ozofind Dengue Real Time PCR Assay,NA,P-4184,PD-67285,Neglected Tropical Diseases;Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Molecular,ID,Fever and Febrile Illness;Viral Hemorrhagic Fever,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Dengue,NA,Dengue virus,Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Dengue BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLlAAM,a266900000BscgYAAR,a2r69000007lbqNAAQ,NA,NA,NA,Assays,Ozolisa Dengue NS1,NA,P-4185,PD-67284,Neglected Tropical Diseases;Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:17:59,Regulatory Status Unknown,Unknown,Immunoassay,ID,Fever and Febrile Illness;Viral Hemorrhagic Fever,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Dengue,NA,Dengue virus,DENV NS1,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Unknown,NA,Unspecified,NA,0011r00002UTbRlAAL,Medsource Ozone Biomedicals,FARIDABAD,India,South-East Asian Region,https://ozonebio.com,ISO 13485,Dengue BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,No available data,NA,Other,No,NA,India,"FARIDABAD, India",28.4148834,77.30969
a2v69000004gLLmAAM,a266900000BscghAAB,a2r69000007lbX2AAI,NA,NA,NA,Assays,One-step Direct Realtime PCR Test Kit of 2019-nCoV Coronavirus,NA,P-4186,PD-67293,Outbreak,Yes,Test Directory,NA,RNA,2023-06-22 12:17:53,Late Stage Development (fully functional prototype),None,Molecular,ID,Respiratory,Unspecified Market Entry,Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,Unknown,qPCR,Fluorescence,NA,NA,Not applicable,Not applicable,NA,NAT reagent kit (open source),Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Unknown,NA,Not applicable,NA,0011r00002SdQjOAAV,MedStar Medical Co.ltd.,NA,China,Western Pacific Region,https://genmagbio.com.cn,No certified QMS,Sars-cov-2,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,NA,No,NA,China,China,36.567348398,103.930027033
a2v69000004gLLnAAM,a266900000BscgiAAB,a2r69000007lc0VAAQ,NA,NA,NA,Assays,Medsup COVID-19 Antigen Rapid Test (self-testing),NA,P-4187,PD-67294,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:18:02,Regulatory Achieved,Health Canada,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-collection (kit in development),Nasal swab,20,Not applicable,NA,0016900002sOlSnAAK,Medsup Medical,NA,Canada,Region of the Americas,https://info@medsupmedical.com,NA,Sars-cov-2 self-test,94.12,99.6,88.39,96.9,97.53,99.99,No,Company-Sponsored,161,258,419,Instructions for Use (IFU),Current infection,Nasal swab,No,NA,Canada,Canada,60.10867,-113.64258
a2v69000004gLLnAAM,a266900000BscgjAAB,a2r69000007lc0VAAQ,NA,NA,NA,Assays,Medsup COVID-19 Antigen Rapid Test (self-testing),NA,P-4187,PD-67295,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:18:02,Regulatory Achieved,Health Canada,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-collection (kit in development),Nasal swab,20,Not applicable,NA,0016900002sOlSnAAK,Medsup Medical,NA,Canada,Region of the Americas,https://info@medsupmedical.com,NA,Influenza B,90,100,0,0,0,0,No,Company-Sponsored,30,80,165,Instructions for Use (IFU),NA,Nasopharyngeal swab,No,NA,Canada,Canada,60.10867,-113.64258
a2v69000004gLLnAAM,a266900000BscgkAAB,a2r69000007lc0VAAQ,NA,NA,NA,Assays,Medsup COVID-19 Antigen Rapid Test (self-testing),NA,P-4187,PD-67296,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:18:02,Regulatory Achieved,Health Canada,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for self-collection (kit in development),Nasal swab,20,Not applicable,NA,0016900002sOlSnAAK,Medsup Medical,NA,Canada,Region of the Americas,https://info@medsupmedical.com,NA,Influenza A,94.5,100,0,0,0,0,No,Company-Sponsored,55,80,165,Instructions for Use (IFU),NA,Nasopharyngeal swab,No,NA,Canada,Canada,60.10867,-113.64258
a2v69000004gLLoAAM,a266900000BscglAAB,a2r69000007lc0rAAA,NA,NA,NA,Assays,Medsup COVID-19 Rapid Antigen Test,NA,P-4188,PD-67297,Outbreak,Yes,Test Directory,NA,Antigen,2023-06-22 12:18:02,Regulatory Achieved,Health Canada,Immunoassay,ID,Respiratory,Already on the market (commercialized),Diagnostic/confirmatory test,NA,Covid-19;Pneumonia,NA,SARS-CoV-2,N-protein,Lateral Flow Assay,Colorimetric,NA,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,20,Not applicable,NA,0016900002sOlSnAAK,Medsup Medical,NA,Canada,Region of the Americas,https://info@medsupmedical.com,NA,Sars-cov-2 N-protein,97.1,99.5,93.1,98.9,98.2,99.9,No,Company-Sponsored,0,0,0,Company website,NA,Nasal swab,No,NA,Canada,Canada,60.10867,-113.64258
a2v69000004gLLpAAM,a266900000BscgmAAB,a2r69000007lbqOAAQ,NA,NA,NA,Assays,Aria Typhoid IgG/IgM Combo rapid test,NA,P-4189,PD-67298,Outbreak,Yes,Test Directory,NA,Antibody (serological),2023-06-22 12:17:59,Regulatory Achieved,CE-IVDD,Immunoassay,ID,Enteric;Fever and Febrile Illness;Intra-abdominal Infections,Already on the market (commercialized),Triage/Screening,NA,Typhoid fever;Enteric fever;Paratyphoid fever,NA,Salmonella Paratyphi;Salmonella Typhi,Anti-Salmonella typhi IgG;Anti-Salmonella typhi IgM;Anti-Salmonella paratyphi IgG;Anti-Salmonella paratyphi IgM,Lateral Flow Assay,Colorimetric,Qualitative,NA,Not applicable,Not applicable,NA,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Serum;Plasma;Whole Blood,15,Unspecified,NA,0016900002klKr9AAE,MEDTEK,NA,Philippines,Western Pacific Region,https://medtek.com.ph,ISO 9001,Typhoid BLANK,0,0,0,0,0,0,No,Company-Sponsored,0,0,0,NA,NA,Other,No,NA,Philippines,Philippines,14.164862797,120.86163
